admin1,year,week,fatalities,attack_count,latitude,longitude
Sahel,2018,50,1,2,14.0637,-1.5389
Sahel,2018,51,5,5,14.648079999999998,-0.2925
Sahel,2018,52,2,4,14.162375,-0.568275
Sahel,2019,1,56,8,14.1234375,-1.1185125
Sahel,2019,2,20,5,14.186160000000001,-0.8737600000000001
Sahel,2019,3,2,2,13.76845,0.24720000000000003
Sahel,2019,4,14,7,14.117185714285714,-0.3935142857142857
Sahel,2019,5,5,5,14.20976,-1.01384
Sahel,2019,6,38,6,14.264166666666666,-0.6237666666666667
Sahel,2019,7,13,5,14.056119999999998,-0.49968
Sahel,2019,8,35,3,14.297633333333332,-1.0426
Sahel,2019,9,11,5,14.41782,-0.8749399999999999
Sahel,2019,10,48,4,14.318075,-1.322075
Sahel,2019,11,5,4,14.1991,-1.2245249999999999
Sahel,2019,12,2,4,14.425775,-1.0881750000000001
Sahel,2019,13,19,7,14.1618,-1.3266285714285715
Sahel,2019,14,97,15,14.14098,-0.93052
Sahel,2019,15,1,6,14.221933333333332,-0.9576333333333333
Sahel,2019,16,7,4,14.28995,-0.36052500000000004
Sahel,2019,17,83,9,14.1238,-1.1515666666666666
Sahel,2019,18,0,1,14.0329,-0.5197
Sahel,2019,19,13,4,14.278275,-1.220425
Sahel,2019,20,14,10,14.13365,-0.87477
Sahel,2019,21,6,4,14.2331,-0.761775
Sahel,2019,22,4,6,14.197450000000002,-0.5298666666666666
Sahel,2019,23,35,10,14.23394,-0.73468
Sahel,2019,24,1,3,13.930433333333333,-0.6658000000000001
Sahel,2019,25,17,1,14.0815,-1.2908
Sahel,2019,26,14,3,14.183666666666667,-1.2323000000000002
Sahel,2019,27,0,4,14.527375,-0.760925
Sahel,2019,28,6,6,14.332,-0.7025666666666667
Sahel,2019,29,5,6,14.157766666666667,-1.2420833333333332
Sahel,2019,30,2,2,14.4184,-0.8599
Sahel,2019,31,20,6,14.181633333333332,-0.9147833333333333
Sahel,2019,32,3,4,14.303425,-1.165425
Sahel,2019,33,4,1,13.9541,-1.6741
Sahel,2019,34,57,3,14.0961,-0.5522333333333334
Sahel,2019,35,2,6,14.305766666666665,-0.85305
Sahel,2019,36,17,9,14.541511111111113,-0.9863777777777778
Sahel,2019,37,12,4,14.3444,-1.563925
Sahel,2019,38,1,2,14.1928,-1.33805
Sahel,2019,39,2,2,14.520399999999999,-0.4795
Sahel,2019,40,24,6,14.284816666666666,-1.0901833333333333
Sahel,2019,41,55,4,14.139949999999999,-0.17577500000000001
Sahel,2019,42,0,5,14.026779999999999,-0.23108
Sahel,2019,43,28,5,13.9776,-0.62648
Sahel,2019,44,20,5,14.25928,-0.88132
Sahel,2019,45,10,5,14.77916,-0.43594
Sahel,2019,46,29,4,14.263024999999999,-0.66155
Sahel,2019,47,26,5,13.904919999999999,-0.7375200000000001
Sahel,2019,48,5,4,14.28405,-0.751175
Sahel,2019,49,4,3,14.437733333333334,-0.5181666666666667
Sahel,2019,50,16,4,14.248275,-0.434525
Sahel,2019,51,8,4,14.284,-0.6244500000000001
Sahel,2019,52,135,3,14.114366666666667,-1.0559
Sahel,2020,1,11,3,14.265799999999999,-1.055
Sahel,2020,2,17,4,14.123000000000001,-1.4470999999999998
Sahel,2020,3,23,13,14.171792307692307,-0.3698769230769231
Sahel,2020,4,42,3,14.1374,-0.636
Sahel,2020,5,20,3,14.270533333333333,-0.7349333333333333
Sahel,2020,6,35,5,14.24754,-1.17876
Sahel,2020,7,37,6,14.040783333333332,-0.06268333333333331
Sahel,2020,8,5,5,13.872380000000001,-0.30828
Sahel,2020,9,35,4,14.211125,-0.23495
Sahel,2020,10,78,8,14.0349375,-0.8822
Sahel,2020,11,117,5,14.3899,-0.40082000000000007
Sahel,2020,12,68,8,14.164950000000001,-1.5785125
Sahel,2020,13,22,3,14.353333333333333,-0.2902
Sahel,2020,14,10,1,14.0875,-1.6418
Sahel,2020,15,100,9,14.159588888888889,-0.8678111111111111
Sahel,2020,16,78,6,14.16565,-0.7022166666666667
Sahel,2020,17,43,5,14.39574,-0.33826
Sahel,2020,18,50,10,14.399510000000001,-0.59292
Sahel,2020,19,25,15,14.307080000000001,-0.3247733333333333
Sahel,2020,20,36,6,13.938433333333334,-0.40209999999999996
Sahel,2020,21,37,8,14.153337500000001,-0.8173625
Sahel,2020,22,15,5,13.596340000000001,-0.52984
Sahel,2020,23,30,6,14.149033333333334,-0.6962333333333333
Sahel,2020,24,54,9,13.903377777777777,-0.3535333333333333
Sahel,2020,25,2,3,14.468633333333335,-0.6253
Sahel,2020,26,25,4,14.2228,-0.848175
Sahel,2020,27,5,2,14.85195,-0.2127
Sahel,2020,28,2,3,13.961166666666665,0.39640000000000003
Sahel,2020,29,32,4,14.6774,-0.732275
Sahel,2020,30,8,9,14.279588888888888,-0.8251666666666666
Sahel,2020,31,12,6,14.535200000000001,-0.9251833333333334
Sahel,2020,32,22,5,14.426820000000001,-0.91666
Sahel,2020,33,2,4,13.88695,-1.1279
Sahel,2020,34,14,6,13.981133333333332,-0.5824833333333334
Sahel,2020,35,5,5,14.401259999999999,-1.01774
Sahel,2020,36,4,2,14.0615,0.30275
Sahel,2020,37,64,11,14.2836,-0.9498363636363636
Sahel,2020,38,2,5,14.0675,-0.39370000000000005
Sahel,2020,39,9,10,13.86876,-0.5237499999999999
Sahel,2020,40,18,6,14.245,-0.24126666666666666
Sahel,2020,41,9,5,14.44632,-0.20664
Sahel,2020,42,48,11,14.508145454545454,-0.38596363636363634
Sahel,2020,43,25,6,14.638916666666667,-0.2868833333333333
Sahel,2020,44,3,6,14.7577,-0.04561666666666666
Sahel,2020,45,31,9,14.501733333333334,-0.23802222222222222
Sahel,2020,46,16,7,14.510985714285713,-0.42842857142857144
Sahel,2020,47,1,2,14.57255,-0.008799999999999999
Sahel,2020,48,15,8,13.7814375,-0.1391625
Sahel,2020,50,2,3,14.303033333333333,-0.6749333333333333
Sahel,2020,51,4,4,13.8383,0.37465
Sahel,2020,52,2,5,13.186699999999998,0.66902
Sahel,2020,53,11,5,13.64604,0.21563999999999997
Sahel,2021,1,22,7,14.141214285714286,-0.054285714285714284
Sahel,2021,2,16,3,14.625233333333334,-0.5311666666666667
Sahel,2021,3,7,8,13.5398125,0.3934375
Sahel,2021,4,3,3,13.796266666666668,0.13686666666666666
Sahel,2021,5,4,8,14.0174875,-0.3610625
Sahel,2021,6,21,12,14.57275,-0.5003000000000001
Sahel,2021,7,9,4,14.22055,-1.2038
Sahel,2021,8,31,5,14.102099999999998,-0.06509999999999996
Sahel,2021,9,23,9,14.023577777777778,-0.7065666666666667
Sahel,2021,10,6,5,14.103299999999999,-0.31526
Sahel,2021,11,1,3,14.076033333333333,-0.6140666666666666
Sahel,2021,12,2,3,13.968200000000001,0.056466666666666665
Sahel,2021,13,1,6,14.315866666666667,0.06793333333333333
Sahel,2021,14,11,9,13.943466666666666,0.009399999999999988
Sahel,2021,15,10,7,13.742114285714285,0.036857142857142845
Sahel,2021,16,5,7,13.702785714285714,0.37591428571428576
Sahel,2021,17,20,7,14.07467142857143,-0.0748714285714286
Sahel,2021,18,34,12,14.189675,-0.03020833333333334
Sahel,2021,19,6,8,14.3726125,-0.09912499999999999
Sahel,2021,20,34,16,14.1425875,-0.3218875
Sahel,2021,21,14,9,13.816322222222222,-0.04293333333333333
Sahel,2021,22,181,11,14.096127272727273,-0.35496363636363637
Sahel,2021,23,28,12,13.8663,-0.3349166666666667
Sahel,2021,24,42,10,13.615010000000002,0.19302
Sahel,2021,25,0,5,13.69812,0.23071999999999998
Sahel,2021,26,23,10,13.85233,-0.38271999999999995
Sahel,2021,27,8,9,14.116466666666666,-0.14574444444444443
Sahel,2021,28,11,12,14.113141666666666,-0.509975
Sahel,2021,29,8,12,14.051041666666668,-0.10326666666666666
Sahel,2021,30,33,9,13.933866666666667,0.1992888888888889
Sahel,2021,31,61,36,14.254719444444444,-0.12916666666666668
Sahel,2021,32,38,5,14.23982,-0.8375600000000001
Sahel,2021,33,193,10,14.164359999999999,-0.57553
Sahel,2021,34,3,10,14.3048,-0.65483
Sahel,2021,35,4,10,13.961490000000001,-0.30741
Sahel,2021,36,1,5,14.18082,-0.22834
Sahel,2021,37,3,13,14.320930769230769,-1.1925923076923077
Sahel,2021,38,0,5,14.07626,-0.74048
Sahel,2021,39,60,9,14.158533333333333,-0.7064333333333334
Sahel,2021,40,24,28,13.913146428571428,-0.25766071428571424
Sahel,2021,41,27,13,13.996592307692309,-0.18176153846153845
Sahel,2021,42,7,22,14.434604545454546,-0.06378181818181818
Sahel,2021,43,7,13,14.155692307692307,-0.2051538461538462
Sahel,2021,44,25,10,14.254480000000001,-0.22222999999999998
Sahel,2021,45,67,8,14.1323375,-0.8432
Sahel,2021,46,7,9,14.40758888888889,-1.2210111111111113
Sahel,2021,47,13,6,14.288183333333334,-0.4226666666666667
Sahel,2021,48,28,9,13.704122222222221,-0.1803
Sahel,2021,49,20,8,13.9169375,0.19726249999999998
Sahel,2021,50,41,16,14.038818749999999,-0.18851874999999998
Sahel,2021,51,26,12,13.958583333333332,-0.5064083333333332
Sahel,2021,52,43,10,14.25975,-0.5225500000000001
Sahel,2021,53,21,3,13.936,-0.20843333333333333
Sahel,2022,1,23,10,14.29389,-0.42293000000000003
Sahel,2022,2,35,16,14.4711625,-0.2939875
Sahel,2022,3,164,9,14.145988888888889,-0.8327555555555555
Sahel,2022,4,7,5,14.390799999999999,-0.7487
Sahel,2022,5,5,9,14.0576,-0.3602444444444444
Sahel,2022,6,13,19,14.105447368421052,-0.36413684210526315
Sahel,2022,7,9,11,14.246963636363636,-0.5389636363636363
Sahel,2022,8,14,9,14.214677777777778,-0.5703666666666667
Sahel,2022,9,62,7,13.794814285714285,-0.4090571428571429
Sahel,2022,10,32,11,14.206836363636363,-0.15648181818181817
Sahel,2022,11,46,16,14.2764875,-0.69809375
Sahel,2022,12,25,11,14.47250909090909,-0.3008090909090909
Sahel,2022,13,24,7,14.553657142857142,-0.09835714285714285
Sahel,2022,14,90,13,14.52683846153846,-0.4860769230769231
Sahel,2022,15,110,9,13.865411111111111,0.0895
Sahel,2022,16,16,9,14.269822222222224,-0.7452111111111112
Sahel,2022,17,21,7,14.294957142857143,-0.2238
Sahel,2022,18,16,14,14.275257142857143,-0.7185285714285714
Sahel,2022,19,44,10,14.443119999999999,-0.24735999999999997
Sahel,2022,20,70,14,13.978607142857143,-0.3166142857142857
Sahel,2022,21,20,10,14.309450000000002,-0.28664
Sahel,2022,22,16,4,14.154175,-0.6785249999999999
Sahel,2022,23,112,15,14.131686666666667,-0.7345533333333333
Sahel,2022,24,7,5,14.05532,0.12197999999999998
Sahel,2022,25,17,9,14.087166666666668,-0.5197888888888889
Sahel,2022,26,52,13,13.74883076923077,0.24863846153846153
Sahel,2022,27,27,13,13.970638461538462,-0.2583384615384615
Sahel,2022,28,33,12,14.106441666666667,-0.030008333333333314
Sahel,2022,29,0,3,14.078666666666669,-1.6265666666666665
Sahel,2022,30,31,6,13.873800000000001,-0.23951666666666668
Sahel,2022,31,8,2,14.3686,-1.02585
Sahel,2022,32,4,6,14.001016666666667,-0.73095
Sahel,2022,33,0,4,13.953800000000001,-0.40700000000000003
Sahel,2022,34,31,9,14.024566666666667,-0.27148888888888884
Sahel,2022,35,3,7,14.051614285714285,-1.552457142857143
Sahel,2022,36,99,17,14.237876470588235,-0.8824117647058823
Sahel,2022,37,73,6,14.598350000000002,-0.45838333333333336
Sahel,2022,38,4,3,14.102733333333333,0.2068
Sahel,2022,39,44,4,13.80965,-0.717775
Sahel,2022,40,2,3,14.342699999999999,-0.3539333333333334
Sahel,2022,41,22,8,14.3166125,-0.0628875
Sahel,2022,42,3,10,13.99494,-1.2145
Sahel,2022,43,33,9,14.148611111111112,-0.9889333333333332
Sahel,2022,44,3,2,14.3631,-0.8038
Sahel,2022,45,140,13,14.1545,-0.9937923076923076
Sahel,2022,46,20,4,14.856300000000001,-0.6716500000000001
Sahel,2022,47,15,7,14.2463,-0.06958571428571429
Sahel,2022,48,1,3,14.359833333333333,0.062266666666666665
Sahel,2022,49,4,1,14.0387,-0.3471
Sahel,2022,50,1,2,14.2472,0.172
Sahel,2022,51,4,3,14.372099999999998,-0.1723
Sahel,2022,52,53,14,14.308971428571429,-0.5097285714285714
Sahel,2023,1,10,3,14.276466666666666,0.05213333333333334
Sahel,2023,2,40,13,14.066753846153846,0.011146153846153846
Sahel,2023,3,2,5,14.03222,-0.29276
Sahel,2023,4,12,1,13.4417,0.5264
Sahel,2023,5,60,8,14.202825,0.125675
Sahel,2023,6,9,7,14.272114285714284,-0.5248
Sahel,2023,7,153,9,14.513588888888888,-0.19062222222222222
Sahel,2023,8,72,7,14.099842857142857,-0.7568571428571429
Sahel,2023,9,13,6,14.101133333333332,-0.58285
Sahel,2023,10,45,9,14.397255555555555,-0.03063333333333333
Sahel,2023,11,20,3,14.213066666666668,-0.14933333333333335
Sahel,2023,12,77,8,14.371575,-0.5297625
Sahel,2023,13,91,12,14.320891666666666,-0.661275
Sahel,2023,14,149,21,14.13914761904762,-0.4547428571428571
Sahel,2023,15,25,6,14.240316666666667,-0.6269166666666667
Sahel,2023,16,13,9,14.134633333333333,-0.8929888888888888
Sahel,2023,17,6,4,14.3596,-0.359375
Sahel,2023,18,4,5,14.23918,-1.0164
Sahel,2023,19,20,6,14.292116666666667,-0.9085666666666666
Sahel,2023,20,100,10,13.965860000000001,0.10705
Sahel,2023,21,15,10,14.069329999999999,-0.30056
Sahel,2023,22,31,10,14.24649,-0.48777
Sahel,2023,23,26,5,14.22502,-0.32662
Sahel,2023,24,2,5,14.28898,0.052039999999999996
Sahel,2023,25,7,6,14.063916666666666,-0.14261666666666664
Sahel,2023,26,20,7,14.217457142857143,-0.9412857142857144
Sahel,2023,27,35,12,14.022508333333333,-0.24280833333333338
Sahel,2023,28,22,6,14.005816666666666,-0.3740333333333334
Sahel,2023,29,18,5,14.196760000000001,-0.12532000000000001
Sahel,2023,30,36,4,13.94535,-0.06495000000000001
Sahel,2023,31,42,5,14.291899999999998,-0.36434
Sahel,2023,32,5,5,14.2437,-0.27402
Sahel,2023,33,6,4,13.998349999999999,-0.010674999999999997
Sahel,2023,34,13,2,14.5872,-0.7383
Sahel,2023,35,21,8,14.52915,-0.11536249999999999
Sahel,2023,37,27,5,14.027600000000001,-1.29714
Sahel,2023,38,1,4,14.375074999999999,-0.1147
Sahel,2023,39,14,7,13.998557142857143,-0.5264571428571428
Sahel,2023,40,32,7,14.037557142857143,-0.6793428571428571
Sahel,2023,41,9,5,14.00666,-0.40519999999999995
Sahel,2023,42,38,16,14.22646875,-0.7136874999999999
Sahel,2023,43,17,7,14.0886,-0.7145285714285714
Sahel,2023,44,8,5,14.255959999999998,-0.87248
Sahel,2023,45,32,7,14.225042857142856,-0.7867428571428572
Sahel,2023,46,11,4,14.34235,-0.42695
Sahel,2023,47,121,9,13.839855555555555,-0.8706333333333334
Sahel,2023,48,4,3,14.177633333333333,-0.4944333333333333
Sahel,2023,49,10,4,13.9785,-1.208225
Sahel,2023,50,235,16,14.236175,-1.5285374999999999
Sahel,2023,51,26,6,14.172583333333334,-1.3301333333333334
Sahel,2023,52,29,15,13.836899999999998,-0.22504666666666664
Sahel,2024,1,4,4,14.12285,-0.4316
Sahel,2024,2,23,3,14.634333333333332,-0.005733333333333331
Sahel,2024,3,38,7,14.188342857142857,-0.23957142857142857
Sahel,2024,4,9,5,14.185939999999999,-0.10869999999999998
Sahel,2024,5,7,3,14.227866666666666,0.10866666666666668
Sahel,2024,6,14,5,14.03952,-0.08621999999999999
Sahel,2024,7,8,4,14.1054,-0.74945
Sahel,2024,8,93,8,14.131275,-0.20147500000000002
Sahel,2024,9,17,9,14.14618888888889,-0.2112333333333333
Sahel,2024,10,14,5,14.02338,-0.50304
Sahel,2024,12,3,3,14.1108,-0.4620333333333333
Sahel,2024,13,28,6,14.163666666666666,-0.96135
Sahel,2024,14,35,6,14.001066666666667,-0.13966666666666666
Sahel,2024,15,21,6,13.938666666666668,-1.1101666666666665
Sahel,2024,16,72,7,13.923771428571428,-0.05468571428571429
Sahel,2024,17,26,6,13.94565,-0.29879999999999995
Sahel,2024,18,56,11,13.810272727272729,-0.283
Sahel,2024,19,187,10,13.921000000000001,-0.035050000000000005
Sahel,2024,20,3,5,14.100159999999999,-0.36374
Sahel,2024,21,4,3,14.040000000000001,-0.9300999999999999
Sahel,2024,22,13,4,13.8513,-0.32715
Sahel,2024,23,29,6,13.956933333333334,-0.29724999999999996
Sahel,2024,24,126,5,13.689060000000001,-0.16712000000000002
Sahel,2024,25,22,7,13.77132857142857,0.028557142857142854
Sahel,2024,26,13,5,13.910839999999999,-0.5174599999999999
Sahel,2024,27,13,8,14.1916625,-0.737625
Sahel,2024,28,3,5,14.068879999999998,-0.2311
Sahel,2024,29,13,5,14.05522,-0.56392
Sahel,2024,30,29,7,14.162628571428572,-1.3158999999999998
Sahel,2024,31,0,2,14.242049999999999,-0.8087
Sahel,2024,32,1,2,14.26375,-0.9409
Sahel,2024,33,2,2,14.039349999999999,-0.18855
Sahel,2024,34,31,6,14.001216666666666,-1.2142666666666666
Sahel,2024,35,6,4,14.205375,-0.6334
Sahel,2024,36,6,4,14.0875,-1.6418
Sahel,2024,37,23,11,14.026299999999999,-0.5194363636363636
Sahel,2024,38,1,4,14.068999999999999,-1.227425
Sahel,2024,39,20,7,13.8785,-0.2452142857142857
Sahel,2024,40,8,3,14.379266666666666,-0.9142333333333333
Sahel,2024,41,27,4,14.171825,-0.24835000000000002
Sahel,2024,42,15,5,14.08194,-0.29480000000000006
Sahel,2024,43,16,4,13.964075,-0.026575000000000022
Sahel,2024,44,4,2,13.764600000000002,-0.5577
Sahel,2024,45,61,6,13.602166666666667,0.23534999999999998
Sahel,2024,46,14,7,14.151257142857144,-0.8038714285714285
Sahel,2024,47,36,7,13.776657142857143,-0.5934142857142858
Sahel,2024,48,24,4,14.120975,-0.268275
Sahel,2024,49,26,7,14.051157142857145,-0.9826142857142857
Sahel,2024,50,2,3,13.891766666666667,-0.47869999999999996
Sahel,2024,51,5,4,14.595575,-0.499625
Sahel,2024,52,10,7,14.503200000000001,-0.5871428571428572
Sahel,2025,1,1,1,14.0875,-1.6418
Sahel,2025,2,40,7,13.7632,-0.0889857142857143
Sahel,2025,3,7,4,14.20455,-0.898325
Sahel,2025,4,64,6,13.821433333333333,-0.08696666666666668
Sahel,2025,5,63,9,13.949566666666666,-0.6501666666666667
Sahel,2025,6,17,1,14.0875,-1.6418
Sahel,2025,7,0,3,14.0693,-1.2677666666666667
Sahel,2025,8,55,6,14.373266666666666,-0.9221333333333334
Sahel,2025,9,7,2,14.47645,-0.2605
Sahel,2025,10,33,4,13.887775,0.07442500000000002
Sahel,2025,11,3,4,14.3489,-0.94425
Sahel,2025,12,6,4,13.957374999999999,-0.554875
Sahel,2025,13,0,3,14.102966666666667,-0.8743333333333334
Sahel,2025,14,3,3,14.102033333333333,-0.31756666666666666
Sahel,2025,15,22,7,14.138357142857144,-0.8324571428571429
Sahel,2025,16,16,4,14.157025,-0.90635
Sahel,2025,17,7,3,13.865533333333333,-0.38823333333333326
Sahel,2025,18,3,2,14.2295,-0.863
Sud-Ouest,2016,19,0,1,10.2993,-3.5297
Sud-Ouest,2017,31,1,1,10.9333,-3.2833
Sud-Ouest,2018,34,1,1,9.8766,-2.9209
Sud-Ouest,2018,35,0,1,9.9627,-3.4505
Sud-Ouest,2018,36,1,1,10.5833,-3.15
Sud-Ouest,2018,44,0,1,10.6833,-3.5667
Sud-Ouest,2018,50,0,2,9.99165,-3.0083
Sud-Ouest,2018,51,1,2,9.766649999999998,-3.24165
Sud-Ouest,2019,4,1,1,9.9883,-3.141
Sud-Ouest,2019,6,0,1,10.33,-3.18
Sud-Ouest,2019,10,0,1,10.2988,-3.0729
Sud-Ouest,2019,17,0,1,9.8667,-3.1833
Sud-Ouest,2019,30,0,2,10.25835,-3.13335
Sud-Ouest,2019,33,0,1,10.6322,-3.057
Sud-Ouest,2019,39,1,1,10.7532,-3.4009
Sud-Ouest,2019,49,1,1,10.2333,-3.3167
Sud-Ouest,2019,52,1,1,9.8333,-3.1
Sud-Ouest,2020,4,0,1,10.9621,-3.2497
Sud-Ouest,2020,15,1,1,10.9621,-3.2497
Sud-Ouest,2020,16,0,1,10.6833,-3.5667
Sud-Ouest,2020,17,0,1,10.9984,-3.3723
Sud-Ouest,2020,28,3,1,10.5414,-3.5554
Sud-Ouest,2021,2,1,1,10.1544,-3.4884
Sud-Ouest,2021,4,8,1,10.3667,-3.2
Sud-Ouest,2021,10,1,1,9.4295,-2.7775
Sud-Ouest,2021,12,0,1,11.0833,-3.1167
Sud-Ouest,2021,30,1,1,10.1333,-3.5
Sud-Ouest,2021,34,3,1,10.5805,-3.2297
Sud-Ouest,2021,47,32,3,10.0601,-3.8000666666666665
Sud-Ouest,2021,50,3,2,10.119250000000001,-3.53345
Sud-Ouest,2021,51,1,1,10.1856,-2.8704
Sud-Ouest,2021,52,2,1,10.0524,-3.8195
Sud-Ouest,2022,3,0,1,10.581,-3.5045
Sud-Ouest,2022,4,11,2,10.09295,-3.781
Sud-Ouest,2022,5,8,6,9.959733333333334,-3.8885
Sud-Ouest,2022,6,12,3,9.973533333333334,-3.9183333333333334
Sud-Ouest,2022,7,0,1,10.33,-3.18
Sud-Ouest,2022,9,5,1,10.0524,-3.8195
Sud-Ouest,2022,11,1,1,10.3116,-3.6664
Sud-Ouest,2022,14,2,1,9.9673,-3.8422
Sud-Ouest,2022,16,18,1,10.0524,-3.8195
Sud-Ouest,2022,17,3,3,9.9477,-3.8571000000000004
Sud-Ouest,2022,19,10,1,10.0933,-3.7993
Sud-Ouest,2022,21,1,1,10.8982,-3.5723
Sud-Ouest,2022,23,1,1,10.9621,-3.2497
Sud-Ouest,2022,26,22,1,10.8982,-3.5723
Sud-Ouest,2022,27,1,1,10.3116,-3.6664
Sud-Ouest,2022,30,0,1,9.9673,-3.8422
Sud-Ouest,2022,32,0,3,10.5009,-3.5896666666666666
Sud-Ouest,2022,34,0,3,10.452033333333333,-3.6426
Sud-Ouest,2022,39,0,1,10.343,-3.594
Sud-Ouest,2022,41,0,1,10.0831,-3.8191
Sud-Ouest,2022,42,2,1,10.0524,-3.8195
Sud-Ouest,2022,43,0,1,10.6833,-3.5667
Sud-Ouest,2022,46,0,1,11.2701,-3.1097
Sud-Ouest,2022,47,1,1,10.3116,-3.6664
Sud-Ouest,2022,51,3,1,10.2969,-3.5929
Sud-Ouest,2022,52,2,1,10.2969,-3.5929
Sud-Ouest,2023,3,6,2,10.32115,-3.5618499999999997
Sud-Ouest,2023,4,11,1,10.0938,-3.5261
Sud-Ouest,2023,9,4,2,10.23515,-3.5077499999999997
Sud-Ouest,2023,11,1,1,10.4175,-3.684
Sud-Ouest,2023,14,10,1,10.8982,-3.5723
Sud-Ouest,2023,21,11,1,10.4175,-3.684
Sud-Ouest,2023,24,10,1,10.2993,-3.5297
Sud-Ouest,2023,29,1,1,10.0938,-3.5261
Sud-Ouest,2023,30,10,1,11.2013,-3.4445
Sud-Ouest,2023,31,3,2,10.71825,-3.4838
Sud-Ouest,2023,34,40,1,10.3629,-3.6185
Sud-Ouest,2023,39,0,1,10.33,-3.18
Sud-Ouest,2023,50,3,1,10.4175,-3.684
Sud-Ouest,2023,52,18,1,10.3116,-3.6664
Sud-Ouest,2024,3,3,2,10.3116,-3.6664
Sud-Ouest,2024,8,0,1,10.0524,-3.8195
Sud-Ouest,2024,9,17,3,10.375100000000002,-3.556266666666667
Sud-Ouest,2024,10,7,2,10.07055,-3.88525
Sud-Ouest,2024,13,2,2,9.9085,-3.8869
Sud-Ouest,2024,14,20,1,9.908,-4.1963
Sud-Ouest,2024,18,4,1,10.0883,-3.9498
Sud-Ouest,2024,27,2,1,9.9085,-3.8869
Sud-Ouest,2024,43,0,1,9.908,-4.1963
Sud-Ouest,2024,46,8,1,9.9085,-3.8869
Sud-Ouest,2024,47,0,1,9.9085,-3.8869
Sud-Ouest,2024,48,0,1,9.9085,-3.8869
Sud-Ouest,2025,1,0,1,9.9085,-3.8869
Sud-Ouest,2025,2,9,3,10.018066666666668,-3.8352333333333335
Sud-Ouest,2025,4,5,2,10.31055,-3.4943
Sud-Ouest,2025,10,2,1,10.7532,-3.4009
Sud-Ouest,2025,11,0,2,10.0368,-3.6388
Sud-Ouest,2025,12,0,1,9.9676,-3.7459
